"","Date","Pharma","FMCG","Power","Steel","Month","Year"
"1566",2001-06-11,370.18,190.35,13.52,78.25,6,2001
"1567",2001-06-12,377.4,192.3,13.32,77.8,6,2001
"1568",2001-06-13,372.7,193.15,13.3,76.63,6,2001
"1569",2001-06-14,372.32,193.45,13.21,75.54,6,2001
"1570",2001-06-15,361.39,198.5,12.96,73.12,6,2001
"1571",2001-06-18,356.43,197.55,12.94,72.77,6,2001
"1572",2001-06-19,362.8,200.45,12.84,74,6,2001
"1573",2001-06-20,365.1,206.25,13.18,72.91,6,2001
"1574",2001-06-21,366.49,205.7,12.72,70.79,6,2001
"1575",2001-06-22,375.2,204.7,12.23,69.32,6,2001
"1576",2001-06-25,383.66,200.25,11.5,69.08,6,2001
"1577",2001-06-26,422.11,197.35,12.09,69.91,6,2001
"1578",2001-06-27,398.09,197.8,12.22,70.97,6,2001
"1579",2001-06-28,394.44,197,11.75,69.2,6,2001
"1580",2001-06-29,402.56,205.35,12.55,68.23,6,2001
"1581",2001-07-02,401.09,199,13.05,70.62,7,2001
"1582",2001-07-03,387.77,203,12.84,65.81,7,2001
"1583",2001-07-04,402.31,197.05,12.94,62.63,7,2001
"1584",2001-07-05,391.31,197.2,13.44,62.31,7,2001
"1585",2001-07-06,404.25,197.65,13.42,59.86,7,2001
"1586",2001-07-09,391.36,198.35,13.21,57.33,7,2001
"1587",2001-07-10,391.05,201.2,13.35,61.66,7,2001
"1588",2001-07-11,395.38,204.6,13.11,58.98,7,2001
"1589",2001-07-12,401.6,214.8,13.3,61.63,7,2001
"1590",2001-07-13,398.11,223.55,13.76,59.66,7,2001
"1591",2001-07-16,406.11,224.1,13.79,61.22,7,2001
"1592",2001-07-17,407.32,224.5,13.73,58.48,7,2001
"1593",2001-07-18,393.04,218.45,13.58,58.98,7,2001
"1594",2001-07-19,416.57,213.2,13.71,54.53,7,2001
"1595",2001-07-20,409.55,215.7,13.81,54.77,7,2001
"1596",2001-07-23,421.96,216,13.8,55.44,7,2001
"1597",2001-07-24,416.52,217.35,11.94,53.76,7,2001
"1598",2001-07-25,396.38,223.4,12.06,53.5,7,2001
"1599",2001-07-26,401.65,218.45,12.52,52.97,7,2001
"1600",2001-07-27,397.15,217.65,12.57,52.97,7,2001
"1601",2001-07-30,399.89,218.2,12.56,53.09,7,2001
"1602",2001-07-31,422.09,221.2,12.29,55.41,7,2001
"1603",2001-08-01,459.95,211.2,12.45,54.09,8,2001
"1604",2001-08-02,458.02,210.4,12.62,54.38,8,2001
"1605",2001-08-03,467.73,213.35,12.99,54.62,8,2001
"1606",2001-08-06,455.01,214,12.78,54.71,8,2001
"1607",2001-08-07,462.13,210.75,12.84,54.27,8,2001
"1608",2001-08-08,451.25,212.35,12.52,54.06,8,2001
"1609",2001-08-09,457.59,217.2,12.22,54.32,8,2001
"1610",2001-08-10,447.36,214.4,12.11,54.18,8,2001
"1611",2001-08-13,443.13,212.05,12.17,53.59,8,2001
"1612",2001-08-14,448.99,216.15,11.95,53.47,8,2001
"1613",2001-08-16,421.23,221.9,11.9,53.35,8,2001
"1614",2001-08-17,422.05,218.45,11.97,53.15,8,2001
"1615",2001-08-20,419.91,219.3,12.28,52.67,8,2001
"1616",2001-08-21,422.63,223.5,12.14,52.35,8,2001
"1617",2001-08-23,449.94,222.15,11.86,51.23,8,2001
"1618",2001-08-24,452.95,218.6,11.64,51.11,8,2001
"1619",2001-08-27,452.34,221.05,11.63,50.88,8,2001
"1620",2001-08-28,462.3,219.2,11.6,50.11,8,2001
"1621",2001-08-29,467.31,219.7,11.49,48.58,8,2001
"1622",2001-08-30,464.44,218.25,11.32,48.4,8,2001
"1623",2001-08-31,442.84,218.85,11.28,47.14,8,2001
"1624",2001-09-03,444.44,219.8,11.12,46.34,9,2001
"1625",2001-09-04,442.86,219.95,10.95,49.23,9,2001
"1626",2001-09-05,475.71,215.35,10.86,48.99,9,2001
"1627",2001-09-06,492.82,220.05,10.38,49.64,9,2001
"1628",2001-09-07,499.73,219.8,10.05,49.52,9,2001
"1629",2001-09-10,471.26,218.3,9.92,49.4,9,2001
"1630",2001-09-11,462.24,210.25,9.76,49.4,9,2001
"1631",2001-09-12,468.7,205.75,9.65,47.76,9,2001
"1632",2001-09-13,459.5,205.35,9.77,47.67,9,2001
"1633",2001-09-14,453.82,200.95,9.84,44.93,9,2001
"1634",2001-09-17,445,187.85,9.11,42.16,9,2001
"1635",2001-09-18,461.2,205.25,9.43,43.57,9,2001
"1636",2001-09-19,457.71,211.45,9.37,41.95,9,2001
"1637",2001-09-20,440.57,210.05,9.75,42.33,9,2001
"1638",2001-09-21,440.55,193.65,9.63,41.63,9,2001
"1639",2001-09-24,431.21,194,9.69,42.72,9,2001
"1640",2001-09-25,450.49,191.3,9.63,42.22,9,2001
"1641",2001-09-26,442.46,191.75,9.57,42.1,9,2001
"1642",2001-09-27,438.69,198.8,9.53,39.57,9,2001
"1643",2001-09-28,446.32,208,9.68,40.98,9,2001
"1644",2001-10-01,447.13,210.35,9.44,41.04,10,2001
"1645",2001-10-03,440.71,212.45,9.45,41.13,10,2001
"1646",2001-10-04,447.11,213.3,9.33,41.42,10,2001
"1647",2001-10-05,449.35,212.25,9.21,42.6,10,2001
"1648",2001-10-08,446.61,208.55,9.43,42.39,10,2001
"1649",2001-10-09,447.61,211.4,9.64,42.3,10,2001
"1650",2001-10-10,458.82,230.25,9.57,42.92,10,2001
"1651",2001-10-11,466.1,227,9.25,42.75,10,2001
"1652",2001-10-12,465.27,224.7,9.41,41.95,10,2001
"1653",2001-10-15,463.23,223.75,9.38,43.42,10,2001
"1654",2001-10-16,468.5,227.35,9.33,43.75,10,2001
"1655",2001-10-17,485.2,226.45,10.26,45.02,10,2001
"1656",2001-10-18,481.05,219.05,10.73,46.81,10,2001
"1657",2001-10-19,490.07,218.95,10.73,46.58,10,2001
"1658",2001-10-22,488.4,214.05,10.73,46.52,10,2001
"1659",2001-10-23,500.35,220.9,10.62,47.05,10,2001
"1660",2001-10-24,539.83,214.3,10.62,46.87,10,2001
"1661",2001-10-25,550.17,211.3,10.52,47.02,10,2001
"1662",2001-10-29,519.98,211.75,10.34,47.14,10,2001
"1663",2001-10-30,512.6,210.05,10.01,46.05,10,2001
"1664",2001-10-31,522.6,215.35,10.13,44.37,10,2001
"1665",2001-11-01,539.58,215.4,11.09,44.25,11,2001
"1666",2001-11-02,517.23,219.4,11.31,45.28,11,2001
"1667",2001-11-05,496.95,214.75,11.49,45.87,11,2001
"1668",2001-11-06,502.1,217.45,11.49,46.46,11,2001
"1669",2001-11-07,504.73,215,11.47,46.22,11,2001
"1670",2001-11-08,528.2,216.45,11.47,45.93,11,2001
"1671",2001-11-09,537.73,216.9,11.79,48.43,11,2001
"1672",2001-11-12,536.25,215.05,12.19,49.91,11,2001
"1673",2001-11-13,522.02,214.25,12.04,50.11,11,2001
"1674",2001-11-14,520.92,215.9,12.38,50.52,11,2001
"1675",2001-11-15,532.63,216.85,12.03,50.29,11,2001
"1676",2001-11-19,479.38,220.35,12.6,51.38,11,2001
"1677",2001-11-20,453.85,214.95,12.27,51.53,11,2001
"1678",2001-11-21,460.98,214.85,12.57,53.06,11,2001
"1679",2001-11-22,476.77,214.75,12.68,53.88,11,2001
"1680",2001-11-23,478.02,214.7,12.62,53.53,11,2001
"1681",2001-11-26,476.38,213.9,12.61,55.62,11,2001
"1682",2001-11-27,481.07,211,12.27,54.27,11,2001
"1683",2001-11-28,480.38,212.75,11.9,54.06,11,2001
"1684",2001-11-29,475.52,210.1,11.86,52.91,11,2001
"1685",2001-12-03,463.95,209.85,11.93,54.21,12,2001
"1686",2001-12-04,460.25,213.35,11.93,55.36,12,2001
"1687",2001-12-05,475.5,218.35,12.4,54.24,12,2001
"1688",2001-12-06,469.07,215.6,12.27,53.15,12,2001
"1689",2001-12-07,469.5,215.3,12.3,55.18,12,2001
"1690",2001-12-10,473.48,214.8,13.42,55.97,12,2001
"1691",2001-12-11,464.38,216.25,12.92,57.06,12,2001
"1692",2001-12-12,462.82,215.2,12.7,56.53,12,2001
"1693",2001-12-13,463.9,217.15,12.28,54.32,12,2001
"1694",2001-12-14,464,217.1,12.34,54.18,12,2001
"1695",2001-12-18,463.18,217.05,11.97,52.91,12,2001
"1696",2001-12-19,450.73,216.25,11.58,52.62,12,2001
"1697",2001-12-20,452.05,217.2,11.62,54.5,12,2001
"1698",2001-12-21,453.95,218.2,11.53,52.76,12,2001
"1699",2001-12-24,450.38,216.25,11.18,51.29,12,2001
"1700",2001-12-26,451.1,214.8,10.76,49.35,12,2001
"1701",2001-12-27,446.68,218.05,10.88,47.37,12,2001
"1702",2001-12-28,458.05,218.85,10.89,50.11,12,2001
"1703",2001-12-31,461.73,223.65,11.54,51.38,12,2001
"1704",2002-01-01,462.95,220.5,11.47,50.55,1,2002
"1705",2002-01-02,467.45,222.4,11.4,51.73,1,2002
"1706",2002-01-03,479.82,221.45,11.71,53.88,1,2002
"1707",2002-01-04,467.77,222.85,11.72,56.09,1,2002
"1708",2002-01-07,480.95,217.9,11.79,58.04,1,2002
"1709",2002-01-08,487.7,219.7,11.68,58.21,1,2002
"1710",2002-01-09,485.15,214.95,11.6,59.6,1,2002
"1711",2002-01-10,480.7,214.85,11.66,61.19,1,2002
"1712",2002-01-11,476.6,214.95,11.66,58.95,1,2002
"1713",2002-01-14,484.7,214.95,12.2,60.01,1,2002
"1714",2002-01-15,483.02,211.4,12,59.48,1,2002
"1715",2002-01-16,480.68,210.4,11.95,61.16,1,2002
"1716",2002-01-17,481.25,210.65,12.22,63.43,1,2002
"1717",2002-01-18,487.88,213.3,12.2,64.28,1,2002
"1718",2002-01-21,497.75,212.85,12.36,66.93,1,2002
"1719",2002-01-22,499.4,211.2,12.26,63.46,1,2002
"1720",2002-01-23,500.3,215.7,12.11,61.04,1,2002
"1721",2002-01-24,495.13,220.05,11.46,59.07,1,2002
"1722",2002-01-25,482.98,220.2,11.07,55.74,1,2002
"1723",2002-01-28,470.45,219.95,10.76,56.98,1,2002
"1724",2002-01-29,474.93,221.4,10.9,56.33,1,2002
"1725",2002-01-30,470.4,220.6,11.1,58.83,1,2002
"1726",2002-01-31,462.77,220.7,11.14,59.22,1,2002
"1727",2002-02-01,468.23,219.45,11.39,59.8,2,2002
"1728",2002-02-04,462.98,218.8,11.41,58.86,2,2002
"1729",2002-02-05,467.05,217.35,11.48,57.83,2,2002
"1730",2002-02-06,466.4,222.05,12.09,59.45,2,2002
"1731",2002-02-07,466.1,223.2,11.75,58.86,2,2002
"1732",2002-02-08,477.45,230.65,11.96,58.92,2,2002
"1733",2002-02-11,474.98,238.5,12.41,60.69,2,2002
"1734",2002-02-12,476.6,232.3,12.56,61.98,2,2002
"1735",2002-02-13,480.2,234,12.36,61.45,2,2002
"1736",2002-02-14,476.55,231.35,12.43,62.01,2,2002
"1737",2002-02-15,481.52,235.2,12.68,64.69,2,2002
"1738",2002-02-18,490.27,241.35,12.87,63.6,2,2002
"1739",2002-02-19,486.52,241,12.57,61.72,2,2002
"1740",2002-02-20,486.1,239.95,12.21,60.81,2,2002
"1741",2002-02-21,489.65,240.65,12.24,60.92,2,2002
"1742",2002-02-22,497.48,240.5,12.54,66.67,2,2002
"1743",2002-02-25,508.77,239.1,12.56,66.37,2,2002
"1744",2002-02-26,553.77,241.55,12.69,66.02,2,2002
"1745",2002-02-27,540.65,246.5,12.62,65.28,2,2002
"1746",2002-02-28,526.08,249.8,11.51,62.19,2,2002
"1747",2002-03-01,526.63,262.5,11.83,62.54,3,2002
"1748",2002-03-04,533.65,248.3,12.46,64.64,3,2002
"1749",2002-03-05,525.98,247.55,12.11,62.46,3,2002
"1750",2002-03-06,509.38,246.45,11.85,60.16,3,2002
"1751",2002-03-07,515.77,252.45,11.89,61.1,3,2002
"1752",2002-03-08,528.05,246.55,11.72,60.81,3,2002
"1753",2002-03-11,529.63,239.45,11.5,59.98,3,2002
"1754",2002-03-12,519.48,232.45,11.35,58.01,3,2002
"1755",2002-03-13,536.67,238.25,11.4,59.04,3,2002
"1756",2002-03-14,537,238.95,11.35,58.89,3,2002
"1757",2002-03-15,533.55,237.9,11.58,58.92,3,2002
"1758",2002-03-18,526.42,238.45,11.49,60.42,3,2002
"1759",2002-03-19,530.1,232.8,11.28,59.77,3,2002
"1760",2002-03-20,529.25,236.65,11.2,58.98,3,2002
"1761",2002-03-21,534.02,232.9,11.13,58.89,3,2002
"1762",2002-03-22,536.8,231,11,58.89,3,2002
"1763",2002-03-26,530.83,229.5,10.87,58.74,3,2002
"1764",2002-03-27,537.85,227.25,11,57.04,3,2002
"1765",2002-03-28,548.92,225.35,10.95,57.54,3,2002
"1766",2002-04-01,546.65,226.5,10.99,57.65,4,2002
"1767",2002-04-02,555.8,222.2,11.12,58.68,4,2002
"1768",2002-04-03,565.05,217.95,11.02,58.48,4,2002
"1769",2002-04-04,549.88,227.8,10.92,58.74,4,2002
"1770",2002-04-05,544.95,227.6,11.05,58.36,4,2002
"1771",2002-04-08,547.73,225.55,11.05,58.89,4,2002
"1772",2002-04-09,551.77,225.05,10.96,58.92,4,2002
"1773",2002-04-10,557.2,224.75,10.98,59.45,4,2002
"1774",2002-04-11,554.92,223.05,11.32,60.86,4,2002
"1775",2002-04-12,548.6,224,11.29,61.84,4,2002
"1776",2002-04-15,523.38,222.95,11.17,60.86,4,2002
"1777",2002-04-16,523.3,211.15,11.08,60.19,4,2002
"1778",2002-04-17,520.77,208.4,10.88,61.72,4,2002
"1779",2002-04-18,515.45,205.45,10.98,64.96,4,2002
"1780",2002-04-19,510.98,203.1,10.94,65.02,4,2002
"1781",2002-04-22,512.38,208,10.85,64.31,4,2002
"1782",2002-04-23,512.9,210.35,10.97,64.25,4,2002
"1783",2002-04-24,520.42,209.4,10.96,64.69,4,2002
"1784",2002-04-25,517.55,209.1,10.71,65.87,4,2002
"1785",2002-04-26,506.85,207.15,10.73,66.85,4,2002
"1786",2002-04-29,499.7,203.2,10.72,66.2,4,2002
"1787",2002-04-30,499.63,202.8,10.8,65.52,4,2002
"1788",2002-05-02,499.55,203.55,11.43,67.58,5,2002
"1789",2002-05-03,499.48,203.85,11.63,67.38,5,2002
"1790",2002-05-06,499.1,204,11.94,69.82,5,2002
"1791",2002-05-07,500.15,208.75,11.93,69.76,5,2002
"1792",2002-05-08,499.45,210.2,11.87,71.12,5,2002
"1793",2002-05-09,499.57,213.1,12.02,70.59,5,2002
"1794",2002-05-10,500.13,210.2,12.04,69,5,2002
"1795",2002-05-13,499.9,210.15,11.93,69.14,5,2002
"1796",2002-05-14,499.52,206.55,11.91,69.61,5,2002
"1797",2002-05-15,498.52,205.8,11.69,69,5,2002
"1798",2002-05-16,494.73,203.15,11.56,69.41,5,2002
"1799",2002-05-17,495.6,202.45,11.41,69.23,5,2002
"1800",2002-05-20,497.1,199.55,11.27,68.41,5,2002
"1801",2002-05-21,466.2,197.25,10.91,65.87,5,2002
"1802",2002-05-22,478.4,196.5,10.93,64.08,5,2002
"1803",2002-05-23,469.93,188.95,10.94,61.87,5,2002
"1804",2002-05-24,484.6,199.5,11.49,66.17,5,2002
"1805",2002-05-27,487.05,202.55,11.52,66.32,5,2002
"1806",2002-05-28,461.15,199.2,11.45,62.16,5,2002
"1807",2002-05-29,467.15,192.45,11.01,62.69,5,2002
"1808",2002-05-30,470.32,187.65,10.92,63.07,5,2002
"1809",2002-05-31,474.2,184.85,11.06,64.67,5,2002
"1810",2002-06-03,473.95,189.5,11.26,69.91,6,2002
"1811",2002-06-04,482.65,197.95,11.59,70.91,6,2002
"1812",2002-06-05,486.7,200.3,12.03,72.32,6,2002
"1813",2002-06-06,482.25,202.2,12.03,70.79,6,2002
"1814",2002-06-07,477.7,199.7,11.97,70.62,6,2002
"1815",2002-06-10,485.15,197.55,12.08,74.98,6,2002
"1816",2002-06-11,490.25,203.05,12.8,75.83,6,2002
"1817",2002-06-12,485.35,202.35,12.9,76.77,6,2002
"1818",2002-06-13,488.2,195.8,12.52,75.98,6,2002
"1819",2002-06-14,499.6,195.85,12.58,77.78,6,2002
"1820",2002-06-17,499.38,194.5,12.75,79.01,6,2002
"1821",2002-06-18,496.82,192.65,12.4,77.69,6,2002
"1822",2002-06-19,492.77,190,12.08,75.77,6,2002
"1823",2002-06-20,485,193.65,12.4,75.39,6,2002
"1824",2002-06-21,481.68,193,12.49,76.51,6,2002
"1825",2002-06-24,475.68,189,12.44,78.1,6,2002
"1826",2002-06-25,469.38,190.35,12.27,79.66,6,2002
"1827",2002-06-26,470.57,192.5,12.21,77.66,6,2002
"1828",2002-06-27,462.52,190.35,12.32,81.22,6,2002
"1829",2002-06-28,472.82,193.35,12.56,82.78,6,2002
"1830",2002-07-01,474.55,194.55,12.83,85.2,7,2002
"1831",2002-07-02,474.63,192.15,12.52,83.93,7,2002
"1832",2002-07-03,475.85,194.45,12.12,83.14,7,2002
"1833",2002-07-04,490.48,192.6,12.09,85.38,7,2002
"1834",2002-07-05,496.13,193.15,12.14,85.08,7,2002
"1835",2002-07-08,501.05,194.4,12.17,84.43,7,2002
"1836",2002-07-09,490.05,194.8,11.94,84.14,7,2002
"1837",2002-07-10,489.23,192.7,11.72,83.55,7,2002
"1838",2002-07-11,488.23,194,11.59,83.37,7,2002
"1839",2002-07-12,492.2,194.7,11.4,84.58,7,2002
"1840",2002-07-15,486.18,191.8,11.01,80.9,7,2002
"1841",2002-07-16,487.35,187.7,11.04,79.9,7,2002
"1842",2002-07-17,488.98,185.55,10.98,81.37,7,2002
"1843",2002-07-18,496.63,187,11.06,80.66,7,2002
"1844",2002-07-19,507.18,187.05,10.99,80.25,7,2002
"1845",2002-07-22,437.1,184.7,10.77,79.01,7,2002
"1846",2002-07-23,447.3,184.9,10.87,76.71,7,2002
"1847",2002-07-24,434.88,183.35,10.72,77.39,7,2002
"1848",2002-07-25,428.52,182.3,10.57,77.6,7,2002
"1849",2002-07-26,415.98,174.95,10.25,73.15,7,2002
"1850",2002-07-29,419.43,176,10.12,72.32,7,2002
"1851",2002-07-30,421.9,173.05,9.96,70.03,7,2002
"1852",2002-07-31,426.25,171,10.02,73.77,7,2002
"1853",2002-08-01,440.48,168.15,9.99,72.12,8,2002
"1854",2002-08-02,440.95,171.5,10.01,71.53,8,2002
"1855",2002-08-05,450.13,172.85,10.3,73.39,8,2002
"1856",2002-08-06,452.35,173.3,10.34,73.24,8,2002
"1857",2002-08-07,449.68,169.8,10.32,72.88,8,2002
"1858",2002-08-08,442.9,167.4,9.62,67.99,8,2002
"1859",2002-08-09,440.13,166.2,9.84,69.41,8,2002
"1860",2002-08-12,436,167.95,9.85,70.79,8,2002
"1861",2002-08-13,434.1,173.45,9.99,70.88,8,2002
"1862",2002-08-14,424.8,174.65,9.91,69.61,8,2002
"1863",2002-08-16,425.32,182.3,10.07,70.14,8,2002
"1864",2002-08-19,428.82,179.9,10.09,69.91,8,2002
"1865",2002-08-20,429.68,179.95,10.04,69.73,8,2002
"1866",2002-08-21,435.77,179.9,10.11,70.62,8,2002
"1867",2002-08-22,434.4,177.95,9.99,71.47,8,2002
"1868",2002-08-23,433.02,179.8,9.9,71.97,8,2002
"1869",2002-08-26,434.45,181.25,9.88,72.21,8,2002
"1870",2002-08-27,435.9,181.4,9.88,70.82,8,2002
"1871",2002-08-28,436.07,179.75,9.83,70.97,8,2002
"1872",2002-08-29,434.75,178.45,9.54,70.17,8,2002
"1873",2002-08-30,448.13,186.7,9.86,72.83,8,2002
"1874",2002-09-02,449.02,188.8,9.94,73.06,9,2002
"1875",2002-09-03,447.35,188.2,9.89,72.27,9,2002
"1876",2002-09-04,447.63,188.2,9.85,72.44,9,2002
"1877",2002-09-05,446.48,187.65,9.92,73.44,9,2002
"1878",2002-09-06,443.15,179.95,9.81,71.94,9,2002
"1879",2002-09-09,433.82,180.15,9.65,71.23,9,2002
"1880",2002-09-11,434.77,186.45,9.65,71.15,9,2002
"1881",2002-09-12,440.1,183.45,9.79,71.03,9,2002
"1882",2002-09-13,433.88,180.1,9.78,71.47,9,2002
"1883",2002-09-16,426.48,179.85,9.72,70.88,9,2002
"1884",2002-09-17,422.95,180.65,9.76,71.12,9,2002
"1885",2002-09-18,408.15,180.15,9.65,70.06,9,2002
"1886",2002-09-19,407.8,178.9,9.54,69.26,9,2002
"1887",2002-09-20,402.2,176,9.55,69.17,9,2002
"1888",2002-09-23,416.23,174.8,9.53,68.47,9,2002
"1889",2002-09-24,420.7,177.05,9.42,68.64,9,2002
"1890",2002-09-25,424.07,176.15,9.44,68.61,9,2002
"1891",2002-09-26,433.25,174.9,9.42,68.11,9,2002
"1892",2002-09-27,423.77,176.45,9.36,68.82,9,2002
"1893",2002-09-30,417.02,172.65,9.23,68.41,9,2002
"1894",2002-10-01,410.57,168.7,9.1,68.64,10,2002
"1895",2002-10-03,402.38,166.85,9.17,69.11,10,2002
"1896",2002-10-04,403.3,169.9,9.19,69.59,10,2002
"1897",2002-10-07,405.65,169.25,9.38,71.15,10,2002
"1898",2002-10-08,405.65,170.05,9.42,70.73,10,2002
"1899",2002-10-09,405.68,169.2,9.37,70.56,10,2002
"1900",2002-10-10,406.15,170.35,9.52,71.03,10,2002
"1901",2002-10-11,413.38,170.65,9.65,71.09,10,2002
"1902",2002-10-14,387.02,172.2,9.75,71.94,10,2002
"1903",2002-10-16,371.4,174.85,9.8,72.09,10,2002
"1904",2002-10-17,371.68,176.15,9.85,71.44,10,2002
"1905",2002-10-18,372.45,176.65,9.93,70.32,10,2002
"1906",2002-10-21,365.98,176.75,9.85,70.65,10,2002
"1907",2002-10-22,371.02,175.75,9.49,70.73,10,2002
"1908",2002-10-23,371.95,171.35,9.38,70.32,10,2002
"1909",2002-10-24,363.2,167.7,9.35,69.23,10,2002
"1910",2002-10-25,343.88,160.95,9.38,69.08,10,2002
"1911",2002-10-28,347.7,152.8,9.27,68.17,10,2002
"1912",2002-10-29,350.32,157.85,9.35,69.67,10,2002
"1913",2002-10-30,353.57,162.9,9.34,68.73,10,2002
"1914",2002-10-31,347.25,160.3,9.27,73.8,10,2002
"1915",2002-11-01,344.43,159.75,9.4,73.15,11,2002
"1916",2002-11-04,346.82,161.6,9.45,74.59,11,2002
"1917",2002-11-05,344.8,160.05,9.47,74.65,11,2002
"1918",2002-11-07,348.63,161.1,9.44,74.83,11,2002
"1919",2002-11-08,348.3,159.15,9.38,73.97,11,2002
"1920",2002-11-11,350.95,159.45,9.36,72.86,11,2002
"1921",2002-11-12,352,160.2,9.41,73.8,11,2002
"1922",2002-11-13,350,159.45,9.46,73.3,11,2002
"1923",2002-11-14,352,158.05,9.55,72.97,11,2002
"1924",2002-11-15,366.85,158.95,9.67,74.65,11,2002
"1925",2002-11-18,357.5,164,9.8,76.86,11,2002
"1926",2002-11-20,360.63,163.15,9.59,77.45,11,2002
"1927",2002-11-21,361.77,163.8,9.6,77.83,11,2002
"1928",2002-11-22,367.55,163.3,9.63,78.51,11,2002
"1929",2002-11-25,374.02,164.4,9.79,79.63,11,2002
"1930",2002-11-26,375.32,167,9.98,81.1,11,2002
"1931",2002-11-27,375.1,169.1,10.09,79.37,11,2002
"1932",2002-11-28,381.68,172.5,10.22,80.81,11,2002
"1933",2002-11-29,381.02,172.15,10.31,82.22,11,2002
"1934",2002-12-02,392.25,173.1,10.4,81.87,12,2002
"1935",2002-12-03,389.45,172.35,10.14,80.28,12,2002
"1936",2002-12-04,388.6,171.55,10.13,79.98,12,2002
"1937",2002-12-05,390.05,173.05,10.17,80.78,12,2002
"1938",2002-12-06,396.2,178,10.36,83.11,12,2002
"1939",2002-12-09,396.75,174.6,10.22,81.22,12,2002
"1940",2002-12-10,397.85,179.25,10.17,82.16,12,2002
"1941",2002-12-11,400.02,179.9,10.13,81.93,12,2002
"1942",2002-12-12,400.55,180.05,10.12,81.37,12,2002
"1943",2002-12-13,400.27,180.1,10.31,83.05,12,2002
"1944",2002-12-16,401.25,180.15,10.14,81.6,12,2002
"1945",2002-12-17,409.2,180,10.02,81.05,12,2002
"1946",2002-12-18,437.98,180.15,10.14,82.37,12,2002
"1947",2002-12-19,461.32,181.65,10.24,82.16,12,2002
"1948",2002-12-20,446.5,182.85,10.43,84.11,12,2002
"1949",2002-12-23,452.1,179.95,10.59,85.05,12,2002
"1950",2002-12-24,457.02,182.9,10.8,85.32,12,2002
"1951",2002-12-26,463.9,183.45,10.65,86.76,12,2002
"1952",2002-12-27,461.77,182.55,10.68,88.15,12,2002
"1953",2002-12-30,448.8,181.7,10.7,87.67,12,2002
"1954",2002-12-31,449.07,181.75,10.78,89.26,12,2002
"1955",2003-01-01,460.77,181.65,10.75,89.12,1,2003
"1956",2003-01-02,454.63,179.6,10.64,88.26,1,2003
"1957",2003-01-03,456.5,180,10.53,87.79,1,2003
"1958",2003-01-06,460.8,179.75,10.41,85.82,1,2003
"1959",2003-01-07,471.18,178.05,10.29,86.35,1,2003
"1960",2003-01-08,473.63,178.05,10.42,88,1,2003
"1961",2003-01-09,485.7,179.95,10.58,88.7,1,2003
"1962",2003-01-10,493.05,180.6,10.43,88.17,1,2003
"1963",2003-01-13,487.57,180.1,10.56,88.23,1,2003
"1964",2003-01-14,488.48,180.1,10.6,88.09,1,2003
"1965",2003-01-15,495.93,179.85,10.68,87.59,1,2003
